,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,RAPE15,FONDL15,ROBBE15,AGG_A15,geo_address,lat_lng,lat,long
6995,The University of Texas at San Antonio,Main Campus,One UTSA Circle,San Antonio,TX,78249,1,"Public, 4-year or above",14388.0,14399.0,28787.0,2,2,1,0,"One UTSA Circle San Antonio, TX","[29.5845107, -98.61719910000001]",29.5845107,-98.6171991
6996,The University of Texas at San Antonio,Downtown Campus,501 César E. Chávez Boulevard,San Antonio,TX,78207,1,"Public, 4-year or above",14388.0,14399.0,28787.0,0,1,0,0,"501 César E. Chávez Boulevard San Antonio, TX","[29.423033, -98.5029692]",29.423033,-98.5029692
6998,Texas Southern University,Main Campus,3100 CLEBURNE ST,HOUSTON,TX,77004,1,"Public, 4-year or above",3806.0,5159.0,8965.0,1,0,1,5,"3100 CLEBURNE ST HOUSTON, TX","[29.7223299, -95.3597786]",29.7223299,-95.3597786
7005,Texas Wesleyan University,Main Campus,1201 WESLEYAN ST,FORT WORTH,TX,761051536,2,"Private nonprofit, 4-year or above",1091.0,1383.0,2474.0,1,0,0,1,"1201 WESLEYAN ST FORT WORTH, TX","[32.7323921, -97.2801312]",32.7323921,-97.2801312
7006,Texas Woman's University,Main Campus,301 ADMINISTRATION DR,DENTON,TX,762045798,1,"Public, 4-year or above",1880.0,13406.0,15286.0,2,0,0,2,"301 ADMINISTRATION DR DENTON, TX","[33.2263899, -97.12989209999999]",33.2263899,-97.1298921
7009,Trinity University,Trinity University,One Trinity Place,SAN ANTONIO,TX,782127200,2,"Private nonprofit, 4-year or above",1143.0,1295.0,2438.0,3,0,0,0,"One Trinity Place SAN ANTONIO, TX","[29.4633027, -98.4825745]",29.4633027,-98.4825745
7010,The University of Texas Health Science Center at Houston,The University of Texas Health Science Center at Houston - Main Campus,"7000 FANNIN, SUITE 1200",HOUSTON,TX,77030,1,"Public, 4-year or above",1671.0,3124.0,4795.0,0,2,3,4,"7000 FANNIN, SUITE 1200 HOUSTON, TX","[29.7032113, -95.4031536]",29.7032113,-95.4031536
7017,Texas Tech University Health Sciences Center,Amarillo HSC Campus,1300 Coulter,Amarillo,TX,79106,1,"Public, 4-year or above",1617.0,3381.0,4998.0,0,3,0,1,"1300 Coulter Amarillo, TX","[35.2020096, -101.9219141]",35.2020096,-101.9219141
7018,Texas Tech University Health Sciences Center,El Paso HSC Campus,4800 Alberta Avenue,El Paso,TX,79905,1,"Public, 4-year or above",1617.0,3381.0,4998.0,1,0,0,1,"4800 Alberta Avenue El Paso, TX","[31.7722983, -106.4345416]",31.7722983,-106.4345416
7022,Tyler Junior College,Tyler Junior College (main campus),1400 EAST FIFTH ST,TYLER,TX,75701,4,"Public, 2-year",4454.0,6480.0,10934.0,1,2,0,1,"1400 EAST FIFTH ST TYLER, TX","[32.332792, -95.2810651]",32.332792,-95.2810651
7040,Wayland Baptist University,Main Campus,1900 W 7TH,PLAINVIEW,TX,79072,2,"Private nonprofit, 4-year or above",2659.0,2572.0,5231.0,0,0,0,1,"1900 W 7TH PLAINVIEW, TX","[34.186713, -101.726967]",34.186713,-101.726967
7056,West Texas A & M University,Main Campus,2501 4TH AVE WTAMU BOX 60999,CANYON,TX,79016,1,"Public, 4-year or above",4220.0,5269.0,9489.0,3,0,0,0,"2501 4TH AVE WTAMU BOX 60999 CANYON, TX","[34.9829122, -101.9158947]",34.9829122,-101.9158947
7062,Wiley College,Main Campus,711 Wiley Avenue,Marshall,TX,75670,2,"Private nonprofit, 4-year or above",481.0,691.0,1172.0,0,0,1,1,"711 Wiley Avenue Marshall, TX","[32.5384916, -94.3752104]",32.5384916,-94.3752104
7065,Brigham Young University-Provo,Brigham Young University (230038),Brigham Young University,PROVO,UT,846026201,2,"Private nonprofit, 4-year or above",17839.0,15630.0,33469.0,1,4,0,0,"Brigham Young University PROVO, UT","[40.2518435, -111.6493156]",40.2518435,-111.6493156
7070,Brigham Young University-Hawaii,Brigham Young University-Hawaii,55-220 Kulanui Street,Laie,HI,967621294,2,"Private nonprofit, 4-year or above",1099.0,1619.0,2718.0,6,1,0,0,"55-220 Kulanui Street Laie, HI","[21.6403259, -157.9258617]",21.6403259,-157.9258617
7083,Snow College,Main Campus,150 E COLLEGE AVE,EPHRAIM,UT,84627,1,"Public, 4-year or above",2352.0,2759.0,5111.0,1,1,0,1,"150 E COLLEGE AVE EPHRAIM, UT","[39.3611091, -111.583783]",39.3611091,-111.583783
7085,Southern Utah University,Southern Utah University,351 West University Blvd.,CEDAR CITY,UT,84720,1,"Public, 4-year or above",3774.0,5107.0,8881.0,1,6,0,0,"351 West University Blvd. CEDAR CITY, UT","[37.6755016, -113.0710984]",37.6755016,-113.0710984
7091,Utah State University,Main Campus,OLD MAIN HILL,LOGAN,UT,843221400,1,"Public, 4-year or above",13288.0,15334.0,28622.0,3,0,0,0,"OLD MAIN HILL LOGAN, UT","[41.7419956, -111.8085277]",41.7419956,-111.8085277
7092,Utah State University,Utah State University-College of Eastern Utah,451 East 400 North,Price,UT,845012626,1,"Public, 4-year or above",13288.0,15334.0,28622.0,3,0,0,0,"451 East 400 North Price, UT","[39.607914, -110.8039829]",39.607914,-110.8039829
7114,Utah Valley University,Main Campus,800 W University Parkway,OREM,UT,840585999,1,"Public, 4-year or above",18135.0,15076.0,33211.0,1,0,0,0,"800 W University Parkway OREM, UT","[40.2794561, -111.7151668]",40.2794561,-111.7151668
7115,Salt Lake Community College,Taylorsville Redwood Campus,PO BOX 30808,SALT LAKE CITY,UT,84130,4,"Public, 2-year",14318.0,15032.0,29350.0,0,1,1,0,"PO BOX 30808 SALT LAKE CITY, UT","[40.7607793, -111.8910474]",40.7607793,-111.8910474
7122,University of Utah,Main Campus,"201 PRESIDENTS CIRCLE, Rm 203",SALT LAKE CITY,UT,841129008,1,"Public, 4-year or above",17753.0,13839.0,31592.0,9,11,1,5,"201 PRESIDENTS CIRCLE, Rm 203 SALT LAKE CITY, UT","[40.765023, -111.848931]",40.765023,-111.848931
7123,Weber State University,Ogden Campus,3750 HARRISON BLVD,OGDEN,UT,844081137,1,"Public, 4-year or above",12182.0,13773.0,25955.0,2,0,0,2,"3750 HARRISON BLVD OGDEN, UT","[41.1950253, -111.9485326]",41.1950253,-111.9485326
7125,Westminster College,Main Campus,1840 S 1300 E,SALT LAKE CITY,UT,84105,2,"Private nonprofit, 4-year or above",1262.0,1559.0,2821.0,5,2,0,11,"1840 S 1300 E SALT LAKE CITY, UT","[40.7324138, -111.8547663]",40.7324138,-111.8547663
7127,Castleton University,Main Campus,SEMINARY ST.,CASTLETON,VT,05735,1,"Public, 4-year or above",1036.0,1210.0,2246.0,4,1,0,0,"SEMINARY ST. CASTLETON, VT","[43.6103235, -73.1783894]",43.6103235,-73.1783894
7128,Champlain College,Main Campus,246 S WILLARD ST,BURLINGTON,VT,05401,2,"Private nonprofit, 4-year or above",2250.0,1756.0,4006.0,5,0,0,0,"246 S WILLARD ST BURLINGTON, VT","[44.473394, -73.204759]",44.473394,-73.204759
7136,Johnson State College,Johnson State College,337 College Hill,JOHNSON,VT,056569464,1,"Public, 4-year or above",478.0,1036.0,1514.0,2,1,0,0,"337 College Hill JOHNSON, VT","[44.641575, -72.671707]",44.641575,-72.671707
7138,Marlboro College,Main Campus,2582 SOUTH RD,MARLBORO,VT,053440300,2,"Private nonprofit, 4-year or above",96.0,93.0,189.0,2,1,0,1,"2582 SOUTH RD MARLBORO, VT","[42.8390545, -72.7347545]",42.8390545,-72.7347545
7139,Middlebury College,Main Campus,OLD CHAPEL ROAD,MIDDLEBURY,VT,05753,2,"Private nonprofit, 4-year or above",1195.0,1363.0,2558.0,21,1,0,1,"OLD CHAPEL ROAD MIDDLEBURY, VT","[44.0090869, -73.1762729]",44.0090869,-73.1762729
7143,Norwich University,Main Campus,158 Harmon Drive,NORTHFIELD,VT,056631035,2,"Private nonprofit, 4-year or above",2912.0,958.0,3870.0,1,1,0,19,"158 Harmon Drive NORTHFIELD, VT","[44.1370143, -72.6604195]",44.1370143,-72.6604195
7146,Saint Michael's College,Main Campus,1 WINOOSKI PARK,COLCHESTER,VT,05439,2,"Private nonprofit, 4-year or above",980.0,1387.0,2367.0,3,2,0,0,"1 WINOOSKI PARK COLCHESTER, VT","[44.4944757, -73.16701479999999]",44.4944757,-73.1670148
7147,SIT Graduate Institute,Main Campus,1 Kipling Road,BRATTLEBORO,VT,053020676,2,"Private nonprofit, 4-year or above",114.0,244.0,358.0,0,2,0,0,"1 Kipling Road BRATTLEBORO, VT","[42.88607529999999, -72.56599899999999]",42.8860753,-72.565999
7149,College of St Joseph,Main Campus,71 CLEMENT ROAD,RUTLAND,VT,057013899,2,"Private nonprofit, 4-year or above",157.0,170.0,327.0,0,0,0,2,"71 CLEMENT ROAD RUTLAND, VT","[43.59928499999999, -73.002747]",43.599285,-73.002747
7150,Southern Vermont College,Main Campus,982 MANSION DR,BENNINGTON,VT,052016002,2,"Private nonprofit, 4-year or above",185.0,290.0,475.0,1,0,0,0,"982 MANSION DR BENNINGTON, VT","[42.867672, -73.218582]",42.867672,-73.218582
7154,University of Vermont,Main Campus,85 S PROSPECT ST,BURLINGTON,VT,054050160,1,"Public, 4-year or above",5641.0,7174.0,12815.0,16,9,0,1,"85 S PROSPECT ST BURLINGTON, VT","[44.4782586, -73.20114699999999]",44.4782586,-73.201147
7159,Averett University,Main Campus,420 W MAIN ST,DANVILLE,VA,24541,2,"Private nonprofit, 4-year or above",433.0,445.0,878.0,2,0,0,2,"420 W MAIN ST DANVILLE, VA","[36.5767937, -79.4132249]",36.5767937,-79.4132249
7162,Bridgewater College,Main Campus,402 E COLLEGE ST,BRIDGEWATER,VA,228121599,2,"Private nonprofit, 4-year or above",864.0,970.0,1834.0,5,9,0,0,"402 E COLLEGE ST BRIDGEWATER, VA","[38.3788786, -78.9693861]",38.3788786,-78.9693861
7163,College of William and Mary,Main Campus,PO Box 8795,WILLIAMSBURG,VA,231878795,1,"Public, 4-year or above",3792.0,4692.0,8484.0,7,2,0,0,"PO Box 8795 WILLIAMSBURG, VA","[37.2707022, -76.7074571]",37.2707022,-76.7074571
7174,Christopher Newport University,Main Campus,1 Avenue of the Arts,NEWPORT NEWS,VA,236062998,1,"Public, 4-year or above",2211.0,2961.0,5172.0,13,0,0,2,"1 Avenue of the Arts NEWPORT NEWS, VA","[37.061924, -76.4904855]",37.061924,-76.4904855
7181,Eastern Virginia Medical School,Main Campus,721 Fairfax Ave.,NORFOLK,VA,235071696,1,"Public, 4-year or above",458.0,638.0,1096.0,0,1,0,1,"721 Fairfax Ave. NORFOLK, VA","[36.8600697, -76.30207779999999]",36.8600697,-76.3020778
7183,Emory & Henry College,Main Campus,30461 Garnand Drive,Emory,VA,243270947,2,"Private nonprofit, 4-year or above",553.0,564.0,1117.0,5,5,0,0,"30461 Garnand Drive Emory, VA","[36.7732776, -81.8298394]",36.7732776,-81.8298394
7184,Eastern Mennonite University,Main Campus,1200 PARK RD,HARRISONBURG,VA,228022462,2,"Private nonprofit, 4-year or above",609.0,1164.0,1773.0,1,0,0,0,"1200 PARK RD HARRISONBURG, VA","[38.4711173, -78.88028249999999]",38.4711173,-78.8802825
7187,George Mason University,Fairfax Campus,4400 UNIVERSITY DR,FAIRFAX,VA,220304444,1,"Public, 4-year or above",15887.0,18042.0,33929.0,13,12,2,2,"4400 UNIVERSITY DR FAIRFAX, VA","[38.8315213, -77.3117485]",38.8315213,-77.3117485
7189,George Mason University,Science and Technology Campus,10900 University Blvd,Manassas,VA,20110,1,"Public, 4-year or above",15887.0,18042.0,33929.0,1,0,0,0,"10900 University Blvd Manassas, VA","[38.7565679, -77.5214077]",38.7565679,-77.5214077
7198,Hampden-Sydney College,Main Campus,"College Road, Box 128",Hampden-Sydney,VA,239430128,2,"Private nonprofit, 4-year or above",1083.0,4.0,1087.0,3,1,0,3,"College Road, Box 128 Hampden-Sydney, VA","[37.2403758, -78.46102979999999]",37.2403758,-78.4610298
7203,J Sargeant Reynolds Community College,Downtown Campus,700 E. Jackson Street,Richmond,VA,23219,4,"Public, 2-year",4402.0,6487.0,10889.0,0,0,0,1,"700 E. Jackson Street Richmond, VA","[37.5457039, -77.4313236]",37.5457039,-77.4313236
7214,Liberty University,Main Campus,1971 UNIVERSITY BLVD,LYNCHBURG,VA,24502,2,"Private nonprofit, 4-year or above",33100.0,47394.0,80494.0,0,0,1,0,"1971 UNIVERSITY BLVD LYNCHBURG, VA","[37.3535393, -79.17758119999999]",37.3535393,-79.1775812
7217,Longwood University,Main Campus,201 HIGH ST Lancaster Hall,FARMVILLE,VA,23909,1,"Public, 4-year or above",1548.0,3539.0,5087.0,4,0,0,0,"201 HIGH ST Lancaster Hall FARMVILLE, VA","[37.3010707, -78.3969316]",37.3010707,-78.3969316
7223,Lynchburg College,Main Campus,1501 LAKESIDE DR,LYNCHBURG,VA,245013199,2,"Private nonprofit, 4-year or above",1054.0,1740.0,2794.0,6,3,1,3,"1501 LAKESIDE DR LYNCHBURG, VA","[37.3988544, -79.1824742]",37.3988544,-79.1824742
7225,Mary Baldwin College,Main Campus,NEW & FREDERICK ST,STAUNTON,VA,24401,2,"Private nonprofit, 4-year or above",157.0,1509.0,1666.0,1,2,0,0,"NEW & FREDERICK ST STAUNTON, VA","[38.1506257, -79.07170599999999]",38.1506257,-79.071706
7227,University of Mary Washington,University of Mary Washington,1301 COLLEGE AVE,FREDERICKSBURG,VA,224015358,1,"Public, 4-year or above",1668.0,2979.0,4647.0,2,0,0,1,"1301 COLLEGE AVE FREDERICKSBURG, VA","[38.3013039, -77.47447009999999]",38.3013039,-77.4744701
7230,Marymount University,Marymount University,2807 N GLEBE RD,ARLINGTON,VA,222074299,2,"Private nonprofit, 4-year or above",1056.0,2307.0,3363.0,0,1,0,0,"2807 N GLEBE RD ARLINGTON, VA","[38.9055359, -77.1281889]",38.9055359,-77.1281889
7249,Norfolk State University,Norfolk State University,700 Park Avenue,Norfolk,VA,235048000,1,"Public, 4-year or above",1822.0,3285.0,5107.0,0,0,1,0,"700 Park Avenue Norfolk, VA","[36.8494392, -76.2672103]",36.8494392,-76.2672103
7250,Northern Virginia Community College,Annandale Campus,4001 WAKEFIELD CHAPEL RD,ANNANDALE,VA,220033796,4,"Public, 2-year",25476.0,26602.0,52078.0,0,3,0,0,"4001 WAKEFIELD CHAPEL RD ANNANDALE, VA","[38.8363305, -77.23808550000001]",38.8363305,-77.2380855
7251,Northern Virginia Community College,Alexandria Campus,5000 Dawes Street,Alexandria,VA,22311,4,"Public, 2-year",25476.0,26602.0,52078.0,1,2,1,0,"5000 Dawes Street Alexandria, VA","[38.8397861, -77.1143963]",38.8397861,-77.1143963
7254,Northern Virginia Community College,Woodbridge Campus,15200 Neabsco Mills Road,Woodbridge,VA,22191,4,"Public, 2-year",25476.0,26602.0,52078.0,1,0,0,1,"15200 Neabsco Mills Road Woodbridge, VA","[38.6186818, -77.29340970000001]",38.6186818,-77.2934097
7264,Old Dominion University,Old Dominion University,5115 HAMPTON BLVD,NORFOLK,VA,23529,1,"Public, 4-year or above",11073.0,13599.0,24672.0,6,2,3,7,"5115 HAMPTON BLVD NORFOLK, VA","[36.8889565, -76.30354439999999]",36.8889565,-76.3035444
7293,Radford University,Main Campus,801 East Main St.,RADFORD,VA,24142,1,"Public, 4-year or above",4072.0,5671.0,9743.0,7,3,2,0,"801 East Main St. RADFORD, VA","[37.1372626, -80.5505034]",37.1372626,-80.5505034
7298,Randolph-Macon College,Main Campus,204 HENRY ST,ASHLAND,VA,230055505,2,"Private nonprofit, 4-year or above",644.0,774.0,1418.0,6,0,0,1,"204 HENRY ST ASHLAND, VA","[37.7607289, -77.4771593]",37.7607289,-77.4771593
7299,Randolph College,RANDOLPH COLLEGE,2500 RIVERMONT AVE,LYNCHBURG,VA,245031526,2,"Private nonprofit, 4-year or above",232.0,456.0,688.0,1,1,0,0,"2500 RIVERMONT AVE LYNCHBURG, VA","[37.4368042, -79.17085809999999]",37.4368042,-79.1708581
7304,Richard Bland College of the College of William and Mary,Richard Bland College of William and Mary,8311 Halifax Road,PETERSBURG,VA,23805,4,"Public, 2-year",824.0,1431.0,2255.0,1,0,0,0,"8311 Halifax Road PETERSBURG, VA","[37.1585104, -77.413794]",37.1585104,-77.413794
7306,University of Richmond,Main Campus,28 WESTHAMPTON WAY,University of Richmond,VA,23173,2,"Private nonprofit, 4-year or above",1892.0,2289.0,4181.0,17,5,0,0,"28 WESTHAMPTON WAY University of Richmond, VA","[37.5758681, -77.5409744]",37.5758681,-77.5409744
7308,Roanoke College,Main Campus,221 College Lane,SALEM,VA,241533794,2,"Private nonprofit, 4-year or above",812.0,1189.0,2001.0,2,1,0,0,"221 College Lane SALEM, VA","[37.29425, -80.05491599999999]",37.29425,-80.054916
7332,Sweet Briar College,Main Campus,RTE 29,SWEET BRIAR,VA,245959998,2,"Private nonprofit, 4-year or above",17.0,303.0,320.0,3,0,0,0,"RTE 29 SWEET BRIAR, VA","[37.7448597, -79.3422803]",37.7448597,-79.3422803
7334,Tidewater Community College,Norfolk Campus,300 Granby Street,Norfolk,VA,235101910,4,"Public, 2-year",10755.0,15172.0,25927.0,0,1,1,1,"300 Granby Street Norfolk, VA","[36.849864, -76.2902522]",36.849864,-76.2902522
7335,Tidewater Community College,Chesapeake Campus,1428 Cedar Road,Chesapeake,VA,233227108,4,"Public, 2-year",10755.0,15172.0,25927.0,0,1,0,0,"1428 Cedar Road Chesapeake, VA","[36.7252132, -76.2946127]",36.7252132,-76.2946127
7337,Tidewater Community College,Virginia Beach Campus,1700 College Cresent,Virginia Beach,VA,234531918,4,"Public, 2-year",10755.0,15172.0,25927.0,1,2,0,2,"1700 College Cresent Virginia Beach, VA","[36.7849608, -76.1003866]",36.7849608,-76.1003866
7344,The University of Virginia's College at Wise,University of Virginia's College at Wise,1 COLLEGE AVE,WISE,VA,24293,1,"Public, 4-year or above",833.0,1194.0,2027.0,0,2,0,0,"1 COLLEGE AVE WISE, VA","[36.9719232, -82.58506]",36.9719232,-82.58506
7346,Virginia Polytechnic Institute and State University,Virginia Polytechnic Institute and State Univ,330 Sterrett Drive,BLACKSBURG,VA,240610131,1,"Public, 4-year or above",18733.0,13930.0,32663.0,6,2,0,2,"330 Sterrett Drive BLACKSBURG, VA","[37.2186269, -80.4159576]",37.2186269,-80.4159576
7360,Virginia Commonwealth University,Monroe Park Campus,910 W Franklin St,Richmond,VA,232842024,1,"Public, 4-year or above",12899.0,18019.0,30918.0,8,6,1,4,"910 W Franklin St Richmond, VA","[37.5496312, -77.4526597]",37.5496312,-77.4526597
7363,Virginia Commonwealth University,VCU Inova,3300 Gallows Road,Falls Church,VA,22042,1,"Public, 4-year or above",12899.0,18019.0,30918.0,0,1,0,3,"3300 Gallows Road Falls Church, VA","[38.8578938, -77.2284189]",38.8578938,-77.2284189
7364,University of Virginia-Main Campus,Main Campus,1827 University Ave,CHARLOTTESVILLE,VA,22904,1,"Public, 4-year or above",10943.0,12940.0,23883.0,7,8,2,3,"1827 University Ave CHARLOTTESVILLE, VA","[38.0365826, -78.50294439999999]",38.0365826,-78.5029444
7368,Virginia Military Institute,Virginia Military Institute,Letcher Ave.,LEXINGTON,VA,244500304,1,"Public, 4-year or above",1534.0,183.0,1717.0,0,0,0,1,"Letcher Ave. LEXINGTON, VA","[37.788619, -79.44031389999999]",37.788619,-79.4403139
7371,Virginia State University,Main Campus,ONE HAYDEN DRIVE,PETERSBURG,VA,23806,1,"Public, 4-year or above",1975.0,2721.0,4696.0,4,0,5,5,"ONE HAYDEN DRIVE PETERSBURG, VA","[37.2353454, -77.4217145]",37.2353454,-77.4217145
7372,Virginia Union University,Main Campus,1500 N LOMBARDY ST,RICHMOND,VA,232201711,2,"Private nonprofit, 4-year or above",839.0,1083.0,1922.0,0,0,0,1,"1500 N LOMBARDY ST RICHMOND, VA","[37.5599523, -77.45183209999999]",37.5599523,-77.4518321
7373,Virginia Wesleyan College,VIRGINIA WESLEYAN COLLEGE,1584 WESLEYAN DR,NORFOLK,VA,235025599,2,"Private nonprofit, 4-year or above",515.0,926.0,1441.0,4,0,0,0,"1584 WESLEYAN DR NORFOLK, VA","[36.8686033, -76.18626069999999]",36.8686033,-76.1862607
7375,Washington and Lee University,Main Campus,204 West Washington Street,LEXINGTON,VA,24450,2,"Private nonprofit, 4-year or above",1124.0,1048.0,2172.0,1,0,0,0,"204 West Washington Street LEXINGTON, VA","[37.7913838, -79.44398939999999]",37.7913838,-79.4439894
7381,Bellevue College,Main Campus,3000 LANDERHOLM CIRCLE SE,BELLEVUE,WA,980076484,1,"Public, 4-year or above",6083.0,7315.0,13398.0,0,2,0,1,"3000 LANDERHOLM CIRCLE SE BELLEVUE, WA","[47.5861849, -122.1467672]",47.5861849,-122.1467672
7385,Central Washington University,Central Washington University,400 East University Way,Ellensburg,WA,989267501,1,"Public, 4-year or above",5786.0,6207.0,11993.0,13,4,1,3,"400 East University Way Ellensburg, WA","[47.000356, -120.5421058]",47.000356,-120.5421058
7411,Clark College,"Main Campus, West Coast Bank Building (CCE)",1933 Fort Vancouver Way,VANCOUVER,WA,986633598,1,"Public, 4-year or above",4485.0,5992.0,10477.0,0,2,0,0,"1933 Fort Vancouver Way VANCOUVER, WA","[45.6346831, -122.6502812]",45.6346831,-122.6502812
7418,Eastern Washington University,EWU Main Campus,526 5th Street,CHENEY,WA,990042496,1,"Public, 4-year or above",5537.0,6824.0,12361.0,6,3,0,0,"526 5th Street CHENEY, WA","[47.4908212, -117.5779793]",47.4908212,-117.5779793
7419,Edmonds Community College,Main Campus,20000 68TH AVE W,LYNNWOOD,WA,980365999,4,"Public, 2-year",3998.0,4573.0,8571.0,1,5,0,1,"20000 68TH AVE W LYNNWOOD, WA","[47.8162094, -122.3269451]",47.8162094,-122.3269451
7420,Everett Community College,Everett Community College,2000 Tower Street,Everett,WA,982011390,4,"Public, 2-year",3355.0,4150.0,7505.0,0,0,0,1,"2000 Tower Street Everett, WA","[48.0059772, -122.2038966]",48.0059772,-122.2038966
7426,The Evergreen State College,Main Campus,2700 EVERGREEN PKY NW,OLYMPIA,WA,98505,1,"Public, 4-year or above",1828.0,2362.0,4190.0,5,0,0,0,"2700 EVERGREEN PKY NW OLYMPIA, WA","[47.0733706, -122.9734736]",47.0733706,-122.9734736
7427,The Evergreen State College,Tacoma Campus,1210 6th Ave,Tacoma,WA,98405,1,"Public, 4-year or above",1828.0,2362.0,4190.0,0,1,0,0,"1210 6th Ave Tacoma, WA","[47.2565082, -122.4545715]",47.2565082,-122.4545715
7432,Gonzaga University,Main Campus,E 502 BOONE AVE,SPOKANE,WA,992580001,2,"Private nonprofit, 4-year or above",3250.0,4241.0,7491.0,11,1,0,0,"E 502 BOONE AVE SPOKANE, WA","[47.6672354, -117.4013339]",47.6672354,-117.4013339
7438,Green River Community College,Main Campus,12401 SE 320TH ST,AUBURN,WA,980923699,1,"Public, 4-year or above",4092.0,4061.0,8153.0,0,0,1,1,"12401 SE 320TH ST AUBURN, WA","[47.3124516, -122.1742108]",47.3124516,-122.1742108
